,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1707,0,0.001925099,70,0,0.024569089,10500,15,0,0,0,0
1708,0,1.006955514,66,0,0.214392804,2000,3,0,0,0,0
1709,0,0.056371415,44,0,0.359768292,14500,10,0,2,0,1
1710,0,0.00789921,72,0,508,NA,5,0,1,0,0
1711,0,0,29,0,1394,NA,5,0,1,0,0
1712,0,0.982431974,59,5,0.664255618,14239,13,0,2,1,2
1713,0,0.018265099,55,0,0.012643379,7671,6,0,1,0,0
1714,1,0.9999999,52,0,0.237812128,6727,2,4,0,1,1
1715,0,0.342056982,70,0,0.626394732,10933,13,0,3,0,0
1716,0,0.039016915,67,0,0.499126383,1716,5,0,0,0,0
1717,0,0.296110304,30,0,0.205498473,3600,3,0,0,0,1
1718,0,0.0445764,61,0,37.5,1,4,0,0,0,0
1719,0,0.000349991,73,0,681,NA,6,0,1,0,0
1720,0,0,25,0,0.633373934,820,3,0,0,0,0
1721,0,0.003574848,70,0,0.410062479,6081,15,0,1,0,0
1722,0,0.186851783,62,0,0.286681021,9752,8,0,1,0,0
1723,0,0.032998429,30,0,0.004461298,4482,1,0,0,0,0
1724,0,0.006922189,68,0,1,NA,9,0,0,0,0
1725,0,0.474681259,43,0,0.196592119,4694,6,0,0,0,1
1726,0,0.356634904,49,1,0.458135466,4000,11,0,2,0,0
1727,0,0.982403519,57,0,2357,NA,8,0,1,1,0
1728,0,0.036347783,49,0,0.180969958,9752,11,0,0,0,1
1729,0,0.258431665,70,0,4045,NA,8,0,1,0,1
1730,0,0,36,4,0.437849944,6250,11,0,2,1,0
1731,1,0.537417139,38,1,2748,NA,5,3,1,3,0
1732,0,0.369472183,21,0,7,NA,1,0,0,0,0
1733,0,0.04254138,35,0,0.486238532,9700,12,0,3,0,2
1734,1,0.9999999,27,98,0,2700,0,98,0,98,0
1735,0,0.096565911,40,0,0.120809423,3310,4,0,0,0,1
1736,0,0.295740852,47,0,0.178619035,3750,3,0,0,0,2
1737,0,0.213785748,46,0,0.367816092,2000,5,0,1,0,0
1738,0,0.339794165,59,0,3115,NA,19,0,1,0,0
1739,0,0.318112126,60,0,0.020152792,7591,2,0,0,0,0
1740,0,0.600066364,53,1,0.50857819,5070,15,0,1,0,1
1741,0,0.044177962,31,0,0.33847981,5893,9,0,1,0,1
1742,0,0.010092554,37,0,0.003128259,1917,3,0,0,0,0
1743,0,0.510087113,61,0,0.198656111,15030,6,0,1,0,1
1744,0,0.039753447,66,0,0.243919633,2836,15,0,0,0,0
1745,0,0.05101939,59,0,0.26045568,12815,16,0,1,0,3
1746,0,0.9999999,63,5,0.194618671,11000,7,0,2,0,0
1747,0,0.142398,57,0,0.264079508,4225,6,0,1,0,0
1748,0,0.9999999,63,0,0,1,2,0,0,0,0
1749,0,0.006796192,77,0,0.41393079,2253,13,0,1,0,0
1750,0,0.132962653,61,0,0.371699564,3900,10,0,1,0,3
1751,0,0.827200631,53,0,0.505687694,2900,8,0,3,0,0
1752,0,0.022417562,72,0,0.001825769,7667,2,0,0,0,0
1753,0,0.2391771,72,0,1.054041983,6716,9,0,2,0,1
1754,0,0.30428262,32,0,0.274722886,4600,8,0,1,0,0
1755,0,0.514708735,35,0,0.91878384,2400,18,0,1,0,1
1756,0,0.344317885,27,0,0.17953362,4416,8,0,0,0,0
1757,0,0.022438565,81,0,0.230679837,3441,8,0,1,0,0
1758,0,0.029431333,70,0,0.578070322,6000,12,0,3,0,0
1759,0,0.017832739,38,0,0.003870718,5166,4,0,0,0,1
1760,0,0.006838698,43,0,0.527266028,2713,7,0,1,0,1
1761,0,0.056476222,59,0,3612,NA,7,0,2,0,0
1762,0,0.000171917,71,0,0,30000,8,0,0,0,0
1763,0,0.056895398,64,0,0.335904688,11666,14,0,3,0,0
1764,0,0.9999999,39,3,0.112225335,6780,5,0,0,0,0
1765,0,0.212426252,36,0,2743,NA,8,0,1,0,0
1766,0,0.01239876,66,0,14.01876676,372,3,0,2,0,0
1767,1,0.197701607,55,1,0.258874113,10000,7,0,2,1,1
1768,0,1.624465065,61,0,0.432814229,11750,12,0,1,0,1
1769,0,0.03473748,67,0,1969,NA,10,0,2,0,0
1770,0,0.108894555,58,1,65,NA,2,0,0,0,0
1771,1,0.768820786,25,1,0.569584736,1781,6,0,0,0,0
1772,0,0.705197204,56,0,0.262722496,55000,16,0,6,0,1
1773,0,0.987367106,56,0,0.613832059,14516,21,0,2,1,0
1774,0,0,63,1,0.087569008,5252,5,0,1,0,1
1775,0,0.122047134,58,0,1.861569215,2000,14,0,1,0,0
1776,0,0.39159148,45,0,1363,NA,7,0,3,0,0
1777,0,0.884176675,32,0,0.709526982,1500,6,0,0,0,0
1778,0,0.332944509,38,0,0.004916257,12000,3,0,0,0,1
1779,0,0.017699115,78,0,10,NA,1,0,0,0,NA
1780,0,0.366062091,77,0,0.559043159,7900,12,0,1,0,0
1781,0,0.9999999,32,0,0.566289141,1500,4,0,0,0,0
1782,0,0.059627208,63,0,639,NA,6,0,0,0,1
1783,0,0.061397627,41,0,0.718473935,10300,18,0,3,0,4
1784,0,0.162218632,49,0,0.459160129,4333,9,0,2,0,1
1785,0,0.030829821,48,1,0.088447653,1107,3,0,0,0,2
1786,0,0.005660923,42,0,0.001606856,5600,1,0,0,0,1
1787,0,0.04550585,58,0,0.00979804,5000,5,0,0,0,1
1788,0,0.135778145,46,0,0.325581395,6750,13,0,1,0,1
1789,0,0.047724174,66,0,0.75812094,2000,11,0,1,0,1
1790,1,0.9999999,70,1,520,NA,3,0,1,1,0
1791,0,0,52,0,0.163458647,6649,3,0,1,0,2
1792,0,0.9999999,31,1,813,NA,4,2,0,1,0
1793,0,0.017796441,92,0,2,NA,2,0,0,0,NA
1794,0,0.267703359,49,0,0.021265054,9216,4,0,0,0,1
1795,0,0.714013618,55,0,0.252201164,6700,4,0,0,1,0
1796,0,0.947700354,39,1,0.048520395,3750,8,0,0,0,0
1797,1,0.978808477,47,1,0.428419088,3750,5,4,0,0,1
1798,1,1.050951924,61,3,0.801221544,1800,7,3,2,0,0
1799,0,0.959005856,30,0,0.213268706,3300,5,0,0,0,0
1800,0,0.098515058,72,0,1189,0,4,0,1,0,0
1801,1,0.9999999,39,0,0.041420118,3041,2,1,0,0,3
1802,0,0.000642385,53,0,1959,NA,6,0,1,0,NA
1803,0,0.407186096,46,0,0.512998,6500,14,0,3,0,2
1804,1,0.9999999,79,0,190,NA,0,0,0,0,0
1805,0,0.086672375,79,0,0.134648714,7500,15,0,0,0,0
1806,0,0.02365588,70,0,0.01793722,2452,7,0,0,0,0
1807,0,0.911663333,37,0,0.632308212,5917,11,0,2,0,3
1808,0,0.215568862,51,0,0.069114471,4166,3,0,0,0,3
1809,0,0.088046633,63,0,0.157283194,9466,5,0,1,0,0
1810,0,0.059112597,59,0,1743,NA,3,0,1,0,NA
1811,0,0.032966889,48,0,0.537307906,5400,10,0,2,0,1
1812,0,0.042970201,40,0,45,0,6,0,0,0,0
1813,0,0.026599391,62,0,0.074071225,13000,9,0,1,0,1
1814,0,0.247103146,63,0,0.382146601,12400,22,0,3,0,1
1815,0,0.021639523,56,0,0.323073492,8966,21,0,2,0,2
1816,0,0.064372318,41,0,1.083273338,4166,7,0,1,0,1
1817,0,0.011845698,76,0,9,NA,3,0,0,0,0
1818,0,0.342435003,55,0,3840,NA,5,0,2,0,0
1819,0,0.106507141,40,0,0.173443541,7500,13,1,2,0,1
1820,0,0.849229165,60,0,0.848819169,5800,11,0,2,0,0
1821,0,0.350847689,47,0,0.43258377,11250,9,0,2,0,3
1822,0,0.284029179,42,0,1623,NA,10,0,1,0,0
1823,0,0.909043376,42,0,0.422447194,8000,11,0,2,0,0
1824,0,0.013626303,76,0,0.09737293,3501,10,0,0,0,0
1825,0,0.205385796,68,0,1694,NA,11,0,1,0,0
1826,0,0.006161492,41,0,0.001079914,8333,3,0,0,0,0
1827,1,0.9999999,64,1,0.967923863,2836,6,0,1,0,2
1828,0,0.167835331,37,0,0.716118685,3740,20,0,2,0,1
1829,0,0.162704663,36,0,0.043175147,8175,9,0,0,0,4
1830,0,0.028592856,33,1,0.191657272,2660,8,0,0,0,0
1831,0,0.9999999,31,0,0,1200,0,0,0,0,0
1832,0,0.536349341,48,0,0.14775359,4317,6,0,0,0,2
1833,0,0.026159198,74,0,41,NA,3,0,0,0,0
1834,0,0.009937069,76,0,0.327737096,5598,16,0,2,0,0
1835,0,0.020739585,78,0,374,NA,3,0,0,0,1
1836,0,0.371644487,32,0,0.427944404,4100,13,0,0,1,2
1837,0,0.9999999,42,0,0.082983403,5000,1,1,0,0,2
1838,0,0.032233653,70,0,142,NA,6,0,1,0,0
1839,1,0.924601885,43,1,0.367097806,6880,4,0,0,0,1
1840,0,0.2505186,77,0,0.363636364,4300,24,0,0,0,0
1841,0,0.001128491,81,1,4546,NA,13,0,5,0,0
1842,0,0.01783591,80,0,1062,NA,13,0,2,0,0
1843,0,0.038488034,42,0,1.225011008,2270,10,0,2,0,2
1844,0,0.680631937,33,0,0.057983433,3500,4,0,0,0,3
1845,0,0.101810554,36,0,0.816436713,5000,6,0,2,0,2
1846,1,0.9999999,55,0,0.025398541,3700,1,2,0,1,0
1847,0,0.435904273,43,0,0.353206239,5769,5,0,1,0,0
1848,0,0.519302673,40,0,0.765896315,8004,12,0,3,0,0
1849,0,0.293554293,63,0,0.282177432,6300,8,0,1,0,0
1850,0,0.203916305,57,0,0.346379089,7000,8,0,1,0,1
1851,0,0.9999999,32,0,0.096394145,2800,1,0,0,0,1
1852,0,0.179849103,45,0,0.308615311,4166,7,0,2,0,0
1853,0,0,60,0,0.203310743,9000,7,0,2,0,1
1854,0,0.263407239,60,0,2300,NA,21,0,1,0,0
1855,0,0.013174641,41,0,0.121859768,8000,8,0,0,0,2
1856,0,0.180280146,47,0,0.02849715,10000,4,0,0,0,5
1857,0,0.101740388,64,0,0.361220731,3800,9,0,1,0,0
1858,0,1.209302326,49,0,10,NA,1,0,0,0,0
1859,0,0.617672488,44,1,0.14130275,6800,8,0,0,0,2
1860,0,0.011140155,83,0,18,NA,3,0,0,0,0
1861,0,0.9999999,45,0,0,4000,3,0,0,0,4
1862,1,0.955200471,44,0,2277,NA,10,0,1,0,0
1863,0,0.038950934,69,0,0.179793912,8442,15,0,2,0,0
1864,0,0.006341611,61,0,0.423549278,6513,19,0,3,0,1
1865,0,0.655344655,35,0,0.294355859,3950,6,0,0,0,2
1866,0,0.494343504,51,0,0.692561488,3333,6,0,1,0,0
1867,1,1.000782541,49,1,0.642629905,6600,9,0,1,1,0
1868,0,0.105556349,45,0,0.222071349,8100,5,0,2,0,2
1869,0,0.208583325,50,0,0.050887927,6700,10,1,0,0,1
1870,0,0.136793641,92,1,0.235086836,3972,11,0,1,0,1
1871,0,0.169233231,47,0,0.228154369,5000,6,0,1,0,2
1872,1,0.9999999,46,0,117,NA,2,0,0,0,0
1873,0,0.441343163,45,0,1.404297851,2000,15,0,1,0,0
1874,0,0.071486036,53,0,0.182433958,8857,3,0,2,0,1
1875,0,0.007318071,64,0,419,NA,7,0,0,0,0
1876,0,0.026048127,49,0,0.322921627,10500,24,0,3,0,0
1877,0,0.508254824,47,0,0.58369593,7813,9,0,1,0,1
1878,1,0.9999999,41,0,0.492424242,5147,5,1,1,0,1
1879,0,0.280334483,34,0,0.558411882,3500,10,0,1,0,0
1880,0,0.014083737,67,0,0.129409265,4705,7,0,1,0,0
1881,0,0.508008865,49,1,0.360940809,8970,10,0,2,0,4
1882,0,0.000115738,60,0,0.008918316,14800,5,0,0,0,1
1883,0,0.075929766,40,0,87,NA,9,0,0,0,0
1884,0,0,28,0,586,NA,11,0,0,0,NA
1885,0,0.846163759,47,0,0.571108043,5793,12,0,1,0,0
1886,0,0.010646433,32,0,0.000830979,6016,8,0,0,0,2
1887,0,0.03167801,28,0,0.114237715,2380,7,0,0,0,0
1888,0,0.155959085,41,0,2599,0,5,0,1,0,0
1889,0,0.9999999,62,0,0.03263928,1776,1,1,0,0,0
1890,0,0.281677722,32,0,0.400887929,8333,7,0,1,0,4
1891,0,0.9999999,24,0,602,NA,0,0,0,0,0
1892,0,0.358290304,71,0,1342,NA,4,0,1,0,0
1893,0,0.081071193,44,0,0.332041747,16000,9,0,4,0,3
1894,0,0.006631879,27,0,0.186841149,2750,6,0,0,0,0
1895,0,0.197212966,49,1,0.196000987,4050,6,0,1,2,0
1896,0,0.412840416,33,0,853,NA,9,0,0,0,2
1897,0,0.054562307,67,0,91,NA,4,0,0,0,NA
1898,0,0,48,0,0,NA,2,0,0,0,0
1899,0,0.049889802,44,1,2549,NA,6,0,1,0,0
1900,0,0.556591981,45,0,1.409716125,6833,22,0,8,0,0
1901,0,0.9999999,30,0,0,NA,0,1,0,0,0
1902,0,0.906381727,50,0,5317,NA,16,0,2,0,2
1903,0,0.59410642,42,0,0.838448253,7526,14,0,4,0,2
1904,0,0.03382955,58,0,0.177037996,8500,10,0,2,0,0
1905,0,0.041396982,64,0,0.018495376,4000,5,0,0,0,1
1906,0,0.046458026,64,0,0.133116883,7083,9,0,0,0,0
1907,0,0.033934804,57,0,5354,NA,9,0,2,0,4
1908,0,0.103659756,29,0,0.195398574,3085,5,0,0,0,0
1909,0,0.9999999,53,0,0.1026737,10995,7,0,0,0,2
1910,1,0.9999999,30,0,0,2900,3,0,0,0,1
1911,0,0.151567098,61,0,0.52310231,8483,3,0,1,0,0
1912,1,0.680161943,47,4,0.378735696,9000,7,0,1,0,2
1913,0,0.9999999,55,0,0.958208358,5000,8,0,3,0,0
1914,0,0.060876125,67,0,0.122324159,5885,10,0,0,0,2
1915,0,0.9999999,24,0,0.176025918,925,1,0,0,0,0
1916,0,0.672442519,85,2,0.020381451,5347,7,1,0,1,0
1917,0,0.389287936,63,0,1633,NA,9,0,1,0,0
1918,0,0.376297369,55,0,1663,NA,5,0,1,0,0
1919,0,0,35,0,0.195701075,4000,9,0,0,0,4
1920,0,0.288158053,38,0,0.494088583,5666,5,0,2,0,1
1921,0,0.484136932,46,0,0.144113613,12392,7,0,1,0,0
1922,0,0.084647226,70,0,0.224233283,5966,4,0,1,0,0
1923,0,0.703167083,55,0,0.174802291,11000,12,0,0,0,0
1924,0,0.076419464,44,0,4200,NA,23,0,3,0,3
1925,0,0.017639294,89,0,0.007223476,2214,6,0,0,0,0
1926,0,0.00857712,49,0,0.142343063,2500,10,0,0,0,0
1927,0,0.806522776,27,0,0.514185727,8000,11,0,0,0,0
1928,0,0.009386388,71,0,0.010705922,2988,12,0,0,0,0
1929,0,0.86234251,34,0,0.370256803,5217,6,0,1,1,2
1930,0,0.665173572,54,0,0.166102842,2955,3,0,0,0,0
1931,0,0.007230398,54,0,705,NA,4,0,2,0,0
1932,0,0.02579742,75,0,0.005178402,15834,2,0,0,0,1
1933,0,0.223677632,35,0,0.375291634,9000,7,0,1,0,0
1934,0,0,42,0,0,5000,2,0,0,0,0
1935,0,0.242501363,27,0,40,NA,1,0,0,0,NA
1936,0,0.838060769,65,2,0.568128183,8050,15,0,1,0,0
1937,0,0.10192376,63,0,0.327049414,3500,7,0,1,0,1
1938,0,0.10189678,24,0,0.017257039,1100,7,0,0,0,0
1939,0,0.891623721,37,0,0.564257446,4800,8,0,1,0,1
1940,0,0.786357071,44,0,0.066129456,11416,7,0,0,0,0
1941,0,0.936690115,50,1,1660,NA,7,0,1,0,0
1942,0,0.339485947,31,0,0.514124842,10300,15,0,2,0,0
1943,0,0.611393314,51,0,0.401873049,9609,14,0,2,0,0
1944,0,0.151847413,56,1,0.291383601,14866,15,0,1,0,1
1945,0,0.00729301,58,0,0.470048177,11000,10,0,1,0,0
1946,0,0.036631719,61,0,1102,NA,6,0,1,0,NA
1947,0,0.004538163,82,0,0.002220577,2701,4,0,0,0,1
1948,0,0.027560119,78,0,9,NA,3,0,0,0,NA
1949,0,0.615059839,47,0,2.777496839,790,7,0,0,0,0
1950,0,0.239984263,33,0,0.553889222,5000,6,0,1,0,1
1951,0,0.071618037,70,0,1557,NA,18,0,1,0,0
1952,0,0.239735812,45,0,0.73225917,5833,9,0,1,0,0
1953,0,0.087409383,39,0,0.389115063,4666,6,0,2,0,1
1954,0,0.291790743,37,0,4729,NA,6,0,2,0,0
1955,0,0.02374947,59,0,0.090883991,21730,8,0,1,0,0
1956,1,1.022703603,44,2,0.200471991,8050,6,2,0,2,1
1957,0,0.822859221,37,0,637,NA,2,0,0,0,0
1958,1,0.9999999,36,0,2730,NA,2,0,2,0,0
1959,0,1.634551495,28,0,151,NA,1,3,0,2,0
1960,0,0.007329357,68,0,0.145237897,12000,20,0,1,0,0
1961,0,0.9999999,46,0,0.001142694,7000,0,0,0,0,3
1962,0,0,60,0,0.624692034,3652,9,0,2,0,0
1963,0,0.537109258,56,0,1.065304309,2250,3,0,1,0,0
1964,0,0.319447649,55,1,0.133364098,2166,6,0,0,0,1
1965,0,0.073916921,44,0,0.1828594,7595,8,0,1,0,0
1966,0,0.068063285,52,0,0.226804124,3200,12,0,2,0,0
1967,0,0.335712013,41,0,0.648859731,3200,3,0,2,0,0
1968,0,0.504430534,25,0,0.188216476,3750,13,0,0,0,0
1969,0,0.271030817,49,0,3.214642263,600,12,0,2,0,2
1970,0,0.047647618,73,0,639,NA,5,0,1,0,0
1971,0,0.159244895,50,0,0.410598234,6000,5,0,1,0,0
1972,0,0.741639022,55,1,0.652793401,8000,7,0,1,0,0
1973,0,0.456195677,65,0,0.395201599,3000,6,0,0,0,0
1974,0,0.004570993,28,0,0.008594983,5700,4,0,0,0,0
1975,0,0.152989801,65,0,704,NA,4,0,1,0,0
1976,0,0.373342184,48,2,3.45243805,1250,27,0,2,0,2
1977,0,0.371401036,29,0,0.459297344,3500,8,0,1,0,2
1978,1,0.966777409,40,2,0.90261115,2833,5,3,1,1,2
1979,0,0.978733534,32,1,1.110963012,3000,16,0,1,0,0
1980,1,0.909494725,23,0,0.149140344,2500,8,0,0,0,0
1981,0,0.016422761,83,0,0.005982292,4178,8,0,0,0,0
1982,0,0.16536001,71,0,0.349833333,5999,11,0,2,0,0
1983,0,0.683331804,48,1,2349,NA,9,0,2,0,0
1984,0,0,78,0,0.6885414,3900,8,0,1,0,0
1985,0,0.188387441,56,0,0.078538927,16042,3,0,1,0,3
1986,0,0.904559865,36,0,0.358805885,7000,15,0,0,0,1
1987,0,0,24,0,0,3100,1,0,0,0,0
1988,0,0.024624807,50,0,0.197565025,7227,6,0,1,0,0
1989,0,0,81,0,0,NA,4,0,0,0,0
1990,0,0.012535778,67,0,1876,NA,12,0,1,0,0
1991,0,0.161527545,77,0,0.073167863,8500,3,0,0,0,1
1992,1,1143,44,2,0.547761883,6500,13,0,4,0,2
1993,0,0.279617729,59,2,0.15028584,9095,6,0,1,0,1
1994,0,0.037579433,68,0,1934,NA,6,0,1,0,0
1995,0,0.003573653,60,0,2,NA,5,0,0,0,0
1996,0,0.343657564,58,2,0.316710411,8000,14,0,1,0,0
1997,0,0.9999999,23,0,0.117033604,862,1,0,0,0,0
1998,0,0.442308844,43,0,0.063498247,5133,4,0,0,1,1
1999,0,0.004222228,77,0,0.002671416,1122,5,0,0,0,0
2000,0,0.11397067,35,0,0.667821846,7790,16,0,7,0,0
2001,0,0.011946215,54,0,0.003653144,5200,5,0,0,0,0
2002,0,0.543456543,25,0,27,NA,2,0,0,0,0
2003,0,0.425149701,30,0,0.396354014,3400,5,0,1,0,0
2004,0,0.08628288,61,0,0.310054326,12700,10,0,3,0,0
2005,0,0.282711455,63,0,0.393590148,6333,11,0,1,0,0
2006,0,0.005967586,67,0,0.36909013,7000,24,0,2,0,0
2007,0,0.047813534,86,0,0.003763643,5313,4,0,0,0,0
2008,0,0.015679373,73,0,0.182954261,4000,6,0,1,0,0
2009,0,0.447986,58,0,1408,NA,5,0,1,0,0
2010,0,0.017289927,49,0,0.31778037,6000,13,0,1,0,1
2011,0,0.077513799,29,0,0.011997715,5250,4,0,0,0,1
2012,0,0.243902439,29,0,0.248864668,1100,3,0,0,0,0
2013,0,0.469804026,55,0,2455,NA,7,0,1,0,0
2014,0,0.457507411,39,0,1003,NA,5,0,0,0,0
2015,0,0.763049917,63,0,0.465546795,5833,10,0,2,0,1
2016,0,0.159873773,42,0,0.413489736,3750,9,0,1,0,0
2017,0,0.062146416,90,0,1.41586138,3000,18,0,1,0,0
2018,0,0.041683931,44,0,0.796093932,4300,10,0,4,0,1
2019,0,0.013843317,39,0,0.00259948,5000,2,0,0,0,0
2020,0,0.093598023,62,0,0.226219025,5003,14,0,1,0,0
2021,0,0.081286569,70,0,0.118515784,10833,14,0,1,0,0
2022,0,0.314304201,51,0,0.440159954,3500,13,0,0,0,1
2023,0,0.062716294,69,0,0.03016164,6000,4,0,0,0,0
2024,0,0.240375962,56,0,0.678018576,1614,3,0,2,0,0
2025,1,0.9999999,46,0,0.427854938,5183,4,1,1,0,7
2026,0,0.663133687,41,1,0.266495287,4667,5,1,0,0,0
2027,0,0.389992844,44,0,0.263589456,25000,16,0,3,0,1
2028,0,0.264172212,58,0,4068,NA,6,0,1,0,0
2029,0,0.283930598,55,0,1.51545916,4333,14,0,2,0,2
2030,0,0.016845408,64,0,0.04854831,2100,6,0,0,0,0
2031,0,0.571987146,46,0,0.187713925,5550,9,0,0,0,1
2032,0,0.584717608,24,0,0.129642134,1480,3,0,0,0,0
2033,1,0.752445768,55,2,0.305395683,2779,5,2,0,1,0
2034,0,0.170235836,57,0,0.130234791,25000,5,0,1,0,1
2035,0,0.971792188,52,0,0.76123817,5071,15,0,1,0,1
2036,0,0.177730469,34,0,0.156888693,6800,8,0,0,0,0
2037,0,0.640208437,39,0,2441,NA,7,0,1,0,0
2038,0,0.187268721,69,0,3740,NA,9,0,1,0,0
2039,0,0,88,0,0,3333,6,0,0,0,0
2040,0,0.950105123,46,0,0.52499494,4940,5,0,1,0,3
2041,0,0.021748641,88,0,10,NA,3,0,0,0,NA
2042,0,0.121227307,34,0,0.389911384,4400,7,0,1,0,0
2043,1,0.9999999,48,1,0.26296065,1600,1,0,0,0,0
2044,0,0.000808265,54,1,0.255594705,10500,19,0,1,0,0
2045,0,0.162063966,51,0,0.400099994,16000,12,0,2,0,2
2046,0,0.030960339,51,1,0.255676759,8983,22,0,1,0,0
2047,0,0.9999999,46,0,47,0,0,0,0,0,3
2048,0,0.9999999,53,1,0.218541709,4950,3,3,1,0,2
2049,0,0.702136617,56,0,0.242281682,3400,8,0,1,0,0
2050,0,0.036812806,60,0,0.257091956,14593,9,0,1,0,3
2051,0,0.01292519,54,0,0.00235248,5100,9,0,0,0,3
2052,0,0.968071818,60,0,4908,NA,21,0,2,0,0
2053,0,0.127202141,45,0,0.298644545,13500,7,0,2,0,3
2054,0,0.007363246,75,0,0.002999,3000,5,0,0,0,0
2055,0,0.463124282,44,1,0.659090909,7083,11,0,1,1,0
2056,0,0.285528031,27,0,0.208661417,2539,2,0,0,0,0
2057,0,0.238829674,56,1,0.259947774,16083,25,0,2,1,0
2058,0,0.659890841,41,0,0.374094099,8692,11,0,2,0,4
2059,0,0.157880118,28,0,112,NA,4,0,0,0,0
2060,0,0,40,0,0,4450,4,0,0,0,0
2061,0,0.032570498,48,2,0.358771298,12500,21,0,2,1,0
2062,0,0.002586427,68,0,4,NA,4,0,0,0,NA
2063,0,0.163400642,63,0,279,NA,3,0,0,0,0
2064,0,0.757516147,43,2,0.944422231,2500,9,0,1,0,5
2065,0,0.000291949,60,0,0.518683579,2916,17,0,1,0,0
2066,0,0.836666107,71,0,0.073963018,2000,4,0,0,0,0
2067,0,0.474404095,39,0,0.199954034,4350,10,0,1,0,2
2068,0,0.050790004,57,0,0.375937344,6000,20,0,2,0,0
2069,0,0.279609581,79,0,0.225298691,5272,11,0,1,0,0
2070,1,0.769765421,37,6,1.433628319,3050,8,2,1,1,1
2071,0,0.343209383,36,0,0.408700228,5700,11,0,1,0,0
2072,0,0.307692308,25,0,0.010463378,1337,2,0,0,1,0
2073,0,0.395090522,42,0,3524,NA,7,0,1,0,1
2074,0,0.377588854,34,0,0.117312917,4048,5,0,0,0,0
2075,0,0.9999999,78,0,6,NA,1,0,0,0,0
2076,0,0.611257459,50,0,0.459003653,12866,10,0,4,0,3
2077,0,0.051477664,74,0,637,NA,11,0,1,0,0
2078,0,0.857044762,62,1,0.365384615,8267,10,0,3,0,0
2079,0,0.99000999,35,1,1254,NA,10,1,0,0,0
2080,0,0.401824962,42,0,0.3843717,10416,7,0,2,0,4
2081,0,0,51,0,0.073110285,4034,8,0,0,0,2
2082,1,0.772891132,55,2,0.286726106,12000,6,1,2,0,0
2083,1,0.056024823,58,3,1598,NA,5,1,2,0,NA
2084,0,0.132159324,34,0,0.524502525,3366,6,0,2,0,0
2085,0,0.402664316,51,0,0.088775273,4302,5,0,0,0,0
2086,0,0.397512092,52,0,0.179539773,15600,16,0,2,0,4
2087,0,0.013597281,66,1,4,NA,4,0,0,0,0
2088,0,0.9999999,50,0,2701,NA,1,0,1,0,0
2089,0,0.011629342,64,0,0.200303976,12500,10,0,1,0,1
2090,0,0.20223306,70,2,0.657354741,41666,22,0,5,0,1
2091,0,0.028005705,49,0,0.299329199,7900,16,0,2,0,0
2092,0,0.004593166,65,0,1155,NA,11,0,1,0,0
2093,0,0.042312909,35,0,0.418166509,9500,8,0,2,0,1
2094,0,0,50,0,1222,1,19,0,1,0,0
2095,0,0.054585904,44,0,1000,NA,13,0,0,0,2
2096,0,0.023248838,36,0,0.088126389,4050,4,0,0,0,0
2097,1,0.627858098,54,0,0.164475316,4030,6,0,0,0,1
2098,0,0.030802321,51,0,0.751294548,6565,11,0,2,0,0
2099,0,0.025361644,57,0,2884,NA,16,0,2,0,0
2100,0,0.294370925,30,0,0.420086554,6700,10,0,1,0,1
2101,0,0.207916833,48,0,0.180242067,3056,15,0,0,0,1
2102,0,0.013609221,73,1,0.340329835,2000,6,0,1,0,0
2103,0,0.398310697,65,0,0.4334509,5386,16,0,0,0,0
2104,0,1.016598893,63,0,0.071896203,8400,3,1,0,0,0
2105,0,0.118811275,57,0,0.117432215,16153,8,0,1,0,1
2106,1,0.718693752,54,1,0.626305265,4500,11,0,1,1,0
2107,0,0.06400657,55,0,0.479244421,13128,8,0,3,0,0
2108,0,0.081280535,63,1,0.441252117,15940,22,0,5,0,1
2109,0,0.9999999,27,0,0.077780358,4306,1,0,0,0,0
2110,0,0.319693442,67,1,0.494706249,4816,16,0,1,0,0
2111,0,0.210858301,58,0,251,NA,3,0,0,0,1
2112,0,0.201663466,67,0,882,NA,6,0,1,0,0
2113,0,0.159561348,48,0,0.040845473,3500,2,0,0,0,0
2114,0,0,37,0,2865,NA,8,0,5,0,2
2115,0,0.58896167,51,0,1.424581006,2147,11,0,2,0,1
2116,0,0.503660421,51,0,0.346370889,15416,22,0,3,0,2
2117,0,0.025362648,29,0,0.191161768,5000,13,0,0,0,0
2118,0,0.109700356,46,0,2719,NA,7,0,2,0,0
2119,0,0.005643425,68,0,0.718816068,3783,4,0,1,0,0
2120,0,0.988892054,23,1,245,NA,6,0,0,0,1
2121,0,0.295125487,33,0,0.426305809,5800,14,0,2,0,0
2122,0,0.138347164,52,0,0.274721224,10850,3,0,1,0,1
2123,0,0.671517276,37,0,0.387526779,4200,12,0,0,0,0
2124,0,0.085363988,42,0,0.653923068,8500,7,0,1,0,0
2125,0,0.719133902,59,0,1787,NA,11,0,1,0,0
2126,0,0.091788469,59,0,4050,NA,9,0,3,0,3
2127,0,0.086850877,62,0,0.435741646,7570,22,0,1,0,0
